geography_id,country,city,state,postal_code,region
NC-18415_76106,United States,Fort Worth,Texas,76106,Central
SC-20680_98105,United States,Seattle,Washington,98105,West
RO-19780_94110,United States,San Francisco,California,94110,West
JL-15175_94110,United States,San Francisco,California,94110,West
PW-19030_33068,United States,Pompano Beach,Florida,33068,South
MF-18250_77095,United States,Houston,Texas,77095,Central
CC-12220_60653,United States,Chicago,Illinois,60653,Central
MH-17440_77036,United States,Houston,Texas,77036,Central
CD-12790_6484,United States,Shelton,Connecticut,6484,East
CV-12805_94601,United States,Oakland,California,94601,West
TB-21625_6040,United States,Manchester,Connecticut,6040,East
DG-13300_7050,United States,Orange,New Jersey,7050,East
RD-19810_44312,United States,Akron,Ohio,44312,East
JB-16045_6810,United States,Danbury,Connecticut,6810,East
EJ-14155_2038,United States,Franklin,Massachusetts,2038,East
BD-11620_28403,United States,Wilmington,North Carolina,28403,South
MR-17545_77095,United States,Houston,Texas,77095,Central
SR-20425_45503,United States,Springfield,Ohio,45503,East
TH-21100_85301,United States,Glendale,Arizona,85301,West
BD-11635_10009,United States,New York City,New York,10009,East
SM-20950_90036,United States,Los Angeles,California,90036,West
HE-14800_19711,United States,Newark,Delaware,19711,East
JK-15640_92404,United States,San Bernardino,California,92404,West
ON-18715_27217,United States,Burlington,North Carolina,27217,South
TH-21100_24153,United States,Salem,Virginia,24153,South
MD-17350_75217,United States,Dallas,Texas,75217,Central
AH-10075_76017,United States,Arlington,Texas,76017,Central
ML-17755_52302,United States,Marion,Iowa,52302,Central
LB-16795_98105,United States,Seattle,Washington,98105,West
NP-18670_8701,United States,Lakewood,New Jersey,8701,East
EB-13750_45231,United States,Cincinnati,Ohio,45231,East
RP-19390_80229,United States,Thornton,Colorado,80229,West
DC-12850_48066,United States,Roseville,Michigan,48066,Central
DJ-13510_85281,United States,Tempe,Arizona,85281,West
CL-12565_19601,United States,Reading,Pennsylvania,19601,East
NC-18340_55124,United States,Apple Valley,Minnesota,55124,Central
KN-16450_21215,United States,Baltimore,Maryland,21215,East
SC-20260_78415,United States,Corpus Christi,Texas,78415,Central
AM-10705_89115,United States,Las Vegas,Nevada,89115,West
RA-19945_44105,United States,Cleveland,Ohio,44105,East
MM-17260_98105,United States,Seattle,Washington,98105,West
BN-11470_60623,United States,Chicago,Illinois,60623,Central
JB-16045_43229,United States,Columbus,Ohio,43229,East
DB-13615_85705,United States,Tucson,Arizona,85705,West
JB-16045_19120,United States,Philadelphia,Pennsylvania,19120,East
AH-10075_2920,United States,Cranston,Rhode Island,2920,East
AI-10855_94122,United States,San Francisco,California,94122,West
TH-21115_77070,United States,Houston,Texas,77070,Central
JE-15610_90049,United States,Los Angeles,California,90049,West
TH-21235_60653,United States,Chicago,Illinois,60653,Central
JE-15715_77070,United States,Houston,Texas,77070,Central
AT-10735_6010,United States,Bristol,Connecticut,6010,East
JH-15820_49423,United States,Holland,Michigan,49423,Central
DR-12940_87105,United States,Albuquerque,New Mexico,87105,West
AB-10165_80027,United States,Louisville,Colorado,80027,West
MC-18100_10024,United States,New York City,New York,10024,East
IG-15085_6360,United States,Norwich,Connecticut,6360,East
FH-14275_94122,United States,San Francisco,California,94122,West
AS-10285_46060,United States,Noblesville,Indiana,46060,Central
PN-18775_37042,United States,Clarksville,Tennessee,37042,South
GM-14500_33021,United States,Hollywood,Florida,33021,South
NC-18625_17403,United States,York,Pennsylvania,17403,East
TW-21025_85204,United States,Mesa,Arizona,85204,West
BF-11020_10024,United States,New York City,New York,10024,East
TT-21460_94110,United States,San Francisco,California,94110,West
SW-20245_90036,United States,Los Angeles,California,90036,West
PG-18820_68104,United States,Omaha,Nebraska,68104,Central
DP-13390_19120,United States,Philadelphia,Pennsylvania,19120,East
DJ-13510_10024,United States,New York City,New York,10024,East
EN-13780_49505,United States,Grand Rapids,Michigan,49505,Central
PB-19150_98115,United States,Seattle,Washington,98115,West
BD-11560_93727,United States,Fresno,California,93727,West
SE-20110_22204,United States,Arlington,Virginia,22204,South
AT-10735_90049,United States,Los Angeles,California,90049,West
CC-12685_79424,United States,Lubbock,Texas,79424,Central
AS-10225_80501,United States,Longmont,Colorado,80501,West
AB-10150_10701,United States,Yonkers,New York,10701,East
DH-13075_90045,United States,Los Angeles,California,90045,West
SR-20740_90049,United States,Los Angeles,California,90049,West
NR-18550_79109,United States,Amarillo,Texas,79109,Central
SJ-20125_75217,United States,Dallas,Texas,75217,Central
LC-16885_10035,United States,New York City,New York,10035,East
NS-18640_77041,United States,Houston,Texas,77041,Central
NS-18640_32839,United States,Orlando,Florida,32839,South
HG-14965_41042,United States,Florence,Kentucky,41042,South
SF-20200_10009,United States,New York City,New York,10009,East
EM-14065_75034,United States,Frisco,Texas,75034,Central
DO-13645_7501,United States,Paterson,New Jersey,7501,East
MY-18295_53209,United States,Milwaukee,Wisconsin,53209,Central
DB-13615_94109,United States,San Francisco,California,94109,West
SP-20920_43229,United States,Columbus,Ohio,43229,East
ME-17320_90008,United States,Los Angeles,California,90008,West
BS-11755_48227,United States,Detroit,Michigan,48227,Central
KS-16300_31907,United States,Columbus,Georgia,31907,South
CC-12475_94122,United States,San Francisco,California,94122,West
HD-14785_19143,United States,Philadelphia,Pennsylvania,19143,East
KB-16315_90008,United States,Los Angeles,California,90008,West
HR-14830_19140,United States,Philadelphia,Pennsylvania,19140,East
TB-21625_10035,United States,New York City,New York,10035,East
DS-13180_31907,United States,Columbus,Georgia,31907,South
GB-14530_80013,United States,Aurora,Colorado,80013,West
VB-21745_77041,United States,Houston,Texas,77041,Central
MC-17425_60623,United States,Chicago,Illinois,60623,Central
CB-12025_35601,United States,Decatur,Alabama,35601,South
PM-18940_22153,United States,Springfield,Virginia,22153,South
DC-13285_33317,United States,Plantation,Florida,33317,South
LA-16780_77041,United States,Houston,Texas,77041,Central
DJ-13420_53209,United States,Milwaukee,Wisconsin,53209,Central
MH-18115_32771,United States,Sanford,Florida,32771,South
BG-11035_75056,United States,The Colony,Texas,75056,Central
SV-20365_45373,United States,Troy,Ohio,45373,East
DP-13105_11550,United States,Hempstead,New York,11550,East
SR-20740_75081,United States,Dallas,Texas,75081,Central
BT-11680_77041,United States,Houston,Texas,77041,Central
JK-15640_94110,United States,San Francisco,California,94110,West
ST-20530_34952,United States,Port Saint Lucie,Florida,34952,South
TS-21505_3301,United States,Concord,New Hampshire,3301,East
CM-12190_55901,United States,Rochester,Minnesota,55901,Central
MC-17590_78666,United States,San Marcos,Texas,78666,Central
MH-17440_92025,United States,Escondido,California,92025,West
RD-19720_19134,United States,Philadelphia,Pennsylvania,19134,East
KB-16240_90049,United States,Los Angeles,California,90049,West
FC-14335_19140,United States,Philadelphia,Pennsylvania,19140,East
BD-11770_19120,United States,Philadelphia,Pennsylvania,19120,East
FH-14365_11550,United States,Hempstead,New York,11550,East
SO-20335_80634,United States,Greeley,Colorado,80634,West
PM-19135_32216,United States,Jacksonville,Florida,32216,South
GD-14590_22204,United States,Arlington,Virginia,22204,South
PA-19060_94122,United States,San Francisco,California,94122,West
LS-17200_93727,United States,Fresno,California,93727,West
JL-15175_89502,United States,Reno,Nevada,89502,West
CA-12310_78207,United States,San Antonio,Texas,78207,Central
CM-12160_2740,United States,New Bedford,Massachusetts,2740,East
BT-11440_10035,United States,New York City,New York,10035,East
SE-20110_93030,United States,Oxnard,California,93030,West
HG-14965_90036,United States,Los Angeles,California,90036,West
PF-19165_94601,United States,Oakland,California,94601,West
BD-11770_98026,United States,Edmonds,Washington,98026,West
BT-11395_90004,United States,Los Angeles,California,90004,West
EM-14095_10024,United States,New York City,New York,10024,East
LC-17050_75217,United States,Dallas,Texas,75217,Central
FH-14275_37064,United States,Franklin,Tennessee,37064,South
CM-12235_85023,United States,Phoenix,Arizona,85023,West
FM-14380_33178,United States,Miami,Florida,33178,South
HG-14965_80906,United States,Colorado Springs,Colorado,80906,West
AG-10525_10011,United States,New York City,New York,10011,East
OT-18730_18018,United States,Bethlehem,Pennsylvania,18018,East
SV-20365_19140,United States,Philadelphia,Pennsylvania,19140,East
JM-16195_40214,United States,Louisville,Kentucky,40214,South
HM-14980_98105,United States,Seattle,Washington,98105,West
PO-19180_53142,United States,Kenosha,Wisconsin,53142,Central
KC-16675_42420,United States,Henderson,Kentucky,42420,South
DB-13120_75217,United States,Dallas,Texas,75217,Central
SV-20935_85345,United States,Peoria,Arizona,85345,West
NS-18640_28540,United States,Jacksonville,North Carolina,28540,South
MH-17455_90032,United States,Los Angeles,California,90032,West
RR-19525_37211,United States,Nashville,Tennessee,37211,South
RH-19555_28205,United States,Charlotte,North Carolina,28205,South
RP-19390_98103,United States,Seattle,Washington,98103,West
KB-16600_60623,United States,Chicago,Illinois,60623,Central
MH-17620_45231,United States,Cincinnati,Ohio,45231,East
HZ-14950_33311,United States,Fort Lauderdale,Florida,33311,South
JG-15160_77041,United States,Houston,Texas,77041,Central
AB-10165_90712,United States,Lakewood,California,90712,West
HJ-14875_94122,United States,San Francisco,California,94122,West
CJ-11875_19140,United States,Philadelphia,Pennsylvania,19140,East
ED-13885_98115,United States,Seattle,Washington,98115,West
KB-16315_44105,United States,Cleveland,Ohio,44105,East
JS-16030_62521,United States,Decatur,Illinois,62521,Central
PO-18850_76063,United States,Mansfield,Texas,76063,Central
RD-19810_77070,United States,Houston,Texas,77070,Central
JD-15895_23223,United States,Richmond,Virginia,23223,South
SR-20740_22204,United States,Arlington,Virginia,22204,South
TZ-21580_94122,United States,San Francisco,California,94122,West
TN-21040_92024,United States,San Diego,California,92024,West
PW-19030_13601,United States,Watertown,New York,13601,East
AH-10075_90036,United States,Los Angeles,California,90036,West
AY-10555_19140,United States,Philadelphia,Pennsylvania,19140,East
SP-20650_44312,United States,Akron,Ohio,44312,East
ED-13885_94110,United States,San Francisco,California,94110,West
CR-12625_49505,United States,Grand Rapids,Michigan,49505,Central
CS-12400_94109,United States,San Francisco,California,94109,West
TS-21205_37211,United States,Nashville,Tennessee,37211,South
RP-19390_19120,United States,Philadelphia,Pennsylvania,19120,East
NF-18475_89502,United States,Reno,Nevada,89502,West
PP-18955_10009,United States,New York City,New York,10009,East
JD-16150_90008,United States,Los Angeles,California,90008,West
EJ-14155_92037,United States,San Diego,California,92037,West
PW-19240_94110,United States,San Francisco,California,94110,West
TS-21430_92105,United States,San Diego,California,92105,West
BM-11650_44035,United States,Elyria,Ohio,44035,East
AW-10930_77070,United States,Houston,Texas,77070,Central
MH-17290_33178,United States,Miami,Florida,33178,South
SW-20275_98115,United States,Seattle,Washington,98115,West
SP-20860_37130,United States,Murfreesboro,Tennessee,37130,South
SC-20695_63116,United States,Saint Louis,Missouri,63116,Central
PW-19030_98105,United States,Seattle,Washington,98105,West
CS-12250_10024,United States,New York City,New York,10024,East
RP-19855_55125,United States,Woodbury,Minnesota,55125,Central
CS-12175_37421,United States,Chattanooga,Tennessee,37421,South
MJ-17740_19140,United States,Philadelphia,Pennsylvania,19140,East
JG-15160_70506,United States,Lafayette,Louisiana,70506,South
AG-10765_46226,United States,Lawrence,Indiana,46226,Central
CK-12205_97123,United States,Hillsboro,Oregon,97123,West
HD-14785_2138,United States,Cambridge,Massachusetts,2138,East
BO-11350_92105,United States,San Diego,California,92105,West
LC-16885_10009,United States,New York City,New York,10009,East
RB-19465_32303,United States,Tallahassee,Florida,32303,South
JD-16015_43615,United States,Toledo,Ohio,43615,East
MF-17665_21044,United States,Columbia,Maryland,21044,East
BF-11170_30318,United States,Atlanta,Georgia,30318,South
FO-14305_95823,United States,Sacramento,California,95823,West
BB-11545_76106,United States,Fort Worth,Texas,76106,Central
IL-15100_43229,United States,Columbus,Ohio,43229,East
PO-19180_80027,United States,Louisville,Colorado,80027,West
DB-13555_27604,United States,Raleigh,North Carolina,27604,South
LC-16960_10024,United States,New York City,New York,10024,East
MP-18175_60623,United States,Chicago,Illinois,60623,Central
EA-14035_77340,United States,Huntsville,Texas,77340,Central
BM-11785_97301,United States,Salem,Oregon,97301,West
CM-12715_77070,United States,Houston,Texas,77070,Central
JD-16150_83301,United States,Twin Falls,Idaho,83301,West
AS-10630_37918,United States,Knoxville,Tennessee,37918,South
CM-11815_85023,United States,Phoenix,Arizona,85023,West
JE-15715_28110,United States,Monroe,North Carolina,28110,South
AG-10525_23223,United States,Richmond,Virginia,23223,South
BP-11095_90008,United States,Los Angeles,California,90008,West
MJ-17740_84057,United States,Orem,Utah,84057,West
VM-21685_5408,United States,Burlington,Vermont,5408,East
KT-16480_19134,United States,Philadelphia,Pennsylvania,19134,East
